ts_recorded,ts_uploaded,obd_rpm,obd_speed,obd_engine_load
2025-05-27T07:46:34.000000Z,2025-05-27T07:46:35.599186Z,0.0,,
2025-05-27T07:46:35.000000Z,2025-05-27T07:46:36.253767Z,0.0,,
2025-05-27T07:46:36.000000Z,2025-05-27T07:46:37.187585Z,0.0,,
2025-05-27T07:46:37.000000Z,2025-05-27T07:46:38.145375Z,0.0,,
2025-05-27T07:46:38.000000Z,2025-05-27T07:46:39.146696Z,0.0,,
2025-05-27T07:46:39.000000Z,2025-05-27T07:46:40.102291Z,0.0,,
2025-05-27T07:46:40.000000Z,2025-05-27T07:46:41.273737Z,0.0,,
2025-05-27T07:46:41.000000Z,2025-05-27T07:46:42.650637Z,0.0,,
2025-05-27T07:46:42.000000Z,2025-05-27T07:46:43.053388Z,0.0,,
2025-05-27T07:46:43.000000Z,2025-05-27T07:46:44.134566Z,0.0,,
2025-05-27T07:46:44.000000Z,2025-05-27T07:46:46.910549Z,0.0,,
2025-05-27T07:46:45.000000Z,2025-05-27T07:46:47.264146Z,0.0,,
2025-05-27T07:46:46.000000Z,2025-05-27T07:46:47.749590Z,0.0,,
2025-05-27T07:46:47.000000Z,2025-05-27T07:46:48.178616Z,0.0,,
2025-05-27T07:46:48.000000Z,2025-05-27T07:46:49.182935Z,0.0,,
2025-05-27T07:46:49.000000Z,2025-05-27T07:46:50.203417Z,0.0,,
2025-05-27T07:46:50.000000Z,2025-05-27T07:46:51.281582Z,0.0,,
2025-05-27T07:46:51.000000Z,2025-05-27T07:46:52.286835Z,0.0,,
2025-05-27T07:46:52.000000Z,2025-05-27T07:46:53.237171Z,0.0,,
2025-05-27T07:46:53.000000Z,2025-05-27T07:46:54.865473Z,0.0,,
2025-05-27T07:46:54.000000Z,2025-05-27T07:46:55.309354Z,0.0,,
2025-05-27T07:46:55.000000Z,2025-05-27T07:46:56.294350Z,0.0,,
2025-05-27T07:46:56.000000Z,2025-05-27T07:46:57.226628Z,0.0,,
2025-05-27T07:46:57.000000Z,2025-05-27T07:46:58.170613Z,0.0,,
2025-05-27T07:46:58.000000Z,2025-05-27T07:46:59.133575Z,0.0,,
2025-05-27T07:46:59.000000Z,2025-05-27T07:47:00.191082Z,0.0,,
2025-05-27T07:47:00.000000Z,2025-05-27T07:47:01.174360Z,0.0,,
2025-05-27T07:47:01.000000Z,2025-05-27T07:47:02.175076Z,0.0,,
2025-05-27T07:47:02.000000Z,2025-05-27T07:47:04.523822Z,0.0,,
2025-05-27T07:47:03.000000Z,2025-05-27T07:47:04.903127Z,0.0,,
2025-05-27T07:47:04.000000Z,2025-05-27T07:47:05.319509Z,0.0,,
2025-05-27T07:47:05.000000Z,2025-05-27T07:47:07.555329Z,0.0,,
2025-05-27T07:47:06.000000Z,2025-05-27T07:47:07.945154Z,0.0,,
2025-05-27T07:47:07.000000Z,2025-05-27T07:47:08.384222Z,0.0,,
2025-05-27T07:47:08.000000Z,2025-05-27T07:47:08.916807Z,0.0,,
2025-05-27T07:47:09.000000Z,2025-05-27T07:47:10.175593Z,0.0,,
2025-05-27T07:47:10.000000Z,2025-05-27T07:47:11.157009Z,0.0,,
2025-05-27T07:47:11.000000Z,2025-05-27T07:47:12.175406Z,0.0,,
2025-05-27T07:47:12.000000Z,2025-05-27T07:47:14.644269Z,0.0,,
2025-05-27T07:47:13.000000Z,2025-05-27T07:47:15.010822Z,0.0,,
2025-05-27T07:47:14.000000Z,2025-05-27T07:47:15.691281Z,0.0,,
2025-05-27T07:47:15.000000Z,2025-05-27T07:47:16.103331Z,0.0,,
2025-05-27T07:47:16.000000Z,2025-05-27T07:47:17.245150Z,0.0,,
2025-05-27T07:47:17.000000Z,2025-05-27T07:47:18.187747Z,0.0,,
2025-05-27T07:47:18.000000Z,2025-05-27T07:47:19.683215Z,0.0,,
2025-05-27T07:47:19.000000Z,2025-05-27T07:47:20.076165Z,0.0,,
2025-05-27T07:47:20.000000Z,2025-05-27T07:47:21.121345Z,0.0,,
2025-05-27T07:47:21.000000Z,2025-05-27T07:47:22.244926Z,0.0,,
2025-05-27T07:47:22.000000Z,2025-05-27T07:47:23.188116Z,0.0,,
2025-05-27T07:47:23.000000Z,2025-05-27T07:47:24.260065Z,0.0,,
2025-05-27T07:47:24.000000Z,2025-05-27T07:47:25.203549Z,0.0,,
2025-05-27T07:47:25.000000Z,2025-05-27T07:47:26.753686Z,0.0,,
2025-05-27T07:47:26.000000Z,2025-05-27T07:47:27.173520Z,0.0,,
2025-05-27T07:47:27.000000Z,2025-05-27T07:47:28.144042Z,0.0,,
2025-05-27T07:47:28.000000Z,2025-05-27T07:47:29.695276Z,0.0,,
2025-05-27T07:47:29.000000Z,2025-05-27T07:47:30.085114Z,0.0,,
2025-05-27T07:47:30.000000Z,2025-05-27T07:47:31.149735Z,0.0,,
2025-05-27T07:47:31.000000Z,2025-05-27T07:47:35.655753Z,0.0,,
2025-05-27T07:47:32.000000Z,2025-05-27T07:47:36.178964Z,0.0,,
2025-05-27T07:47:33.000000Z,2025-05-27T07:47:36.352565Z,0.0,,
2025-05-27T19:00:19.000000Z,2025-05-27T19:00:21.610480Z,,60.0,49.0
2025-05-27T19:00:49.000000Z,2025-05-27T19:00:51.646604Z,,60.0,49.0
2025-05-27T19:01:19.000000Z,2025-05-27T19:01:21.500187Z,,60.0,49.0
2025-05-27T19:01:49.000000Z,2025-05-27T19:01:51.440226Z,,60.0,49.0
2025-05-27T19:02:19.000000Z,2025-05-27T19:02:21.465011Z,,60.0,49.0
2025-05-27T19:02:49.000000Z,2025-05-27T19:02:51.167987Z,,60.0,49.0
2025-05-27T19:03:19.000000Z,2025-05-27T19:03:20.481784Z,,60.0,49.0
2025-05-27T19:03:49.000000Z,2025-05-27T19:03:51.179099Z,,60.0,49.0
2025-05-27T19:04:19.000000Z,2025-05-27T19:04:21.563116Z,,60.0,49.0
2025-05-27T19:04:49.000000Z,2025-05-27T19:04:51.538650Z,,60.0,49.0
2025-05-27T19:05:19.000000Z,2025-05-27T19:05:21.566762Z,,60.0,49.0
2025-05-27T19:05:49.000000Z,2025-05-27T19:05:51.971639Z,,60.0,49.0
2025-05-27T19:06:19.000000Z,2025-05-27T19:06:21.921082Z,,60.0,49.0
2025-05-27T19:06:49.000000Z,2025-05-27T19:06:52.545878Z,,60.0,49.0
2025-05-27T19:07:19.000000Z,2025-05-27T19:07:21.332434Z,,60.0,49.0
2025-05-27T19:07:49.000000Z,2025-05-27T19:07:51.644161Z,,60.0,49.0
2025-05-27T19:08:19.000000Z,2025-05-27T19:08:21.554686Z,,60.0,49.0
2025-05-27T19:08:49.000000Z,2025-05-27T19:08:51.434550Z,,60.0,49.0
2025-05-27T19:09:19.000000Z,2025-05-27T19:09:21.694034Z,,60.0,49.0
2025-05-27T19:09:49.000000Z,2025-05-27T19:09:51.352175Z,,60.0,49.0
2025-05-27T19:10:19.000000Z,2025-05-27T19:10:20.363128Z,,60.0,49.0
2025-05-27T19:10:49.000000Z,2025-05-27T19:10:51.723242Z,,60.0,49.0
2025-05-27T19:11:19.000000Z,2025-05-27T19:11:21.644707Z,,60.0,49.0
2025-05-27T19:11:49.000000Z,2025-05-27T19:11:51.649125Z,,60.0,49.0
2025-05-27T19:12:19.000000Z,2025-05-27T19:12:21.599981Z,,60.0,49.0
2025-05-27T19:12:49.000000Z,2025-05-27T19:12:51.575889Z,,60.0,49.0
2025-05-27T19:13:19.000000Z,2025-05-27T19:13:21.556084Z,,60.0,49.0
2025-05-27T19:13:49.000000Z,2025-05-27T19:13:51.513849Z,,60.0,49.0
2025-05-27T19:14:19.000000Z,2025-05-27T19:14:21.208158Z,,60.0,49.0
2025-05-27T19:14:49.000000Z,2025-05-27T19:14:50.978912Z,,60.0,49.0
2025-05-27T19:15:19.000000Z,2025-05-27T19:15:20.375187Z,,60.0,49.0
2025-05-27T19:15:49.000000Z,2025-05-27T19:15:51.641233Z,,60.0,49.0
2025-05-27T19:16:19.000000Z,2025-05-27T19:16:21.769210Z,,60.0,49.0
2025-05-27T19:16:49.000000Z,2025-05-27T19:16:51.738706Z,,60.0,49.0
2025-05-27T19:17:19.000000Z,2025-05-27T19:17:21.228543Z,,60.0,49.0
2025-05-27T19:17:49.000000Z,2025-05-27T19:17:51.632818Z,,60.0,49.0
2025-05-27T19:18:19.000000Z,2025-05-27T19:18:21.375284Z,,60.0,49.0
2025-05-27T19:18:49.000000Z,2025-05-27T19:18:51.246067Z,,60.0,49.0
2025-05-27T19:19:19.000000Z,2025-05-27T19:19:21.149851Z,,60.0,49.0
2025-05-27T19:19:49.000000Z,2025-05-27T19:19:51.028075Z,,60.0,49.0
2025-05-27T19:20:19.000000Z,2025-05-27T19:20:21.380329Z,,60.0,49.0
2025-05-27T19:20:49.000000Z,2025-05-27T19:20:51.435054Z,,60.0,49.0
2025-05-27T19:21:19.000000Z,2025-05-27T19:21:21.337410Z,,60.0,49.0
2025-05-27T19:21:49.000000Z,2025-05-27T19:21:50.550511Z,,60.0,49.0
2025-05-27T19:22:19.000000Z,2025-05-27T19:22:21.621640Z,,60.0,49.0
2025-05-27T19:22:49.000000Z,2025-05-27T19:22:52.466062Z,,60.0,49.0
2025-05-27T19:23:19.000000Z,2025-05-27T19:23:22.203723Z,,60.0,49.0
2025-05-27T19:23:49.000000Z,2025-05-27T19:23:52.075305Z,,60.0,49.0
2025-05-27T19:24:19.000000Z,2025-05-27T19:24:22.500885Z,,60.0,49.0
2025-05-27T19:24:49.000000Z,2025-05-27T19:24:51.958209Z,,60.0,49.0
2025-05-27T19:25:19.000000Z,2025-05-27T19:25:21.895757Z,,60.0,49.0
2025-05-27T19:25:49.000000Z,2025-05-27T19:25:51.491384Z,,60.0,49.0
2025-05-27T19:26:19.000000Z,2025-05-27T19:26:21.031303Z,,60.0,49.0
2025-05-27T19:26:49.000000Z,2025-05-27T19:26:51.783532Z,,60.0,49.0
2025-05-27T19:27:19.000000Z,2025-05-27T19:27:21.763140Z,,60.0,49.0
