ts_recorded,ts_uploaded,obd_rpm,obd_speed,obd_engine_load
2025-05-27T20:19:42.000000Z,2025-05-27T20:25:28.373696Z,1427,12,7
2025-05-27T20:19:42.010000Z,2025-05-27T20:25:32.490312Z,1427,12,7
2025-05-27T20:19:42.020000Z,2025-05-27T20:25:33.451366Z,1427,12,7
2025-05-27T20:19:43.000000Z,2025-05-27T20:25:37.451611Z,1427,12,7
2025-05-27T20:19:44.000000Z,2025-05-27T20:25:38.371336Z,1427,12,7
2025-05-27T20:19:45.000000Z,2025-05-27T20:25:42.497150Z,1427,12,7
2025-05-27T20:19:46.000000Z,2025-05-27T20:25:48.829900Z,1427,12,7
2025-05-27T20:19:47.000000Z,2025-05-27T20:26:00.421527Z,1427,12,7
2025-05-27T20:19:48.000000Z,2025-05-27T20:26:06.324293Z,1427,12,7
2025-05-27T20:19:49.000000Z,2025-05-27T20:26:08.737737Z,1427,12,7
2025-05-27T20:19:49.010000Z,2025-05-27T20:26:19.174819Z,1441,13,7
2025-05-27T20:19:49.020000Z,2025-05-27T20:26:26.799232Z,1441,13,7
2025-05-27T20:19:50.000000Z,2025-05-27T20:26:32.501679Z,1441,13,7
2025-05-27T20:19:51.000000Z,2025-05-27T20:26:37.501105Z,1441,13,7
2025-05-27T20:19:52.000000Z,2025-05-27T20:26:43.073553Z,1441,13,7
2025-05-27T20:19:53.000000Z,2025-05-27T20:26:45.619180Z,1441,13,7
2025-05-27T20:19:54.000000Z,2025-05-27T20:26:54.605323Z,1441,13,7
2025-05-27T20:19:55.000000Z,2025-05-27T20:26:58.085256Z,1441,13,7
2025-05-27T20:19:56.000000Z,2025-05-27T20:27:05.450163Z,1441,13,7
2025-05-27T20:19:57.000000Z,2025-05-27T20:27:12.801969Z,1441,13,7
2025-05-27T20:19:57.010000Z,2025-05-27T20:27:18.304584Z,1455,14,7
2025-05-27T20:19:57.020000Z,2025-05-27T20:27:21.716166Z,1455,14,7
2025-05-27T20:19:58.000000Z,2025-05-27T20:27:31.004552Z,1455,14,7
2025-05-27T20:19:59.000000Z,2025-05-27T20:27:32.076281Z,1455,14,7
2025-05-27T20:20:00.000000Z,2025-05-27T20:27:33.558788Z,1455,14,7
2025-05-27T20:20:01.000000Z,2025-05-27T20:27:37.574222Z,1455,14,7
2025-05-27T20:20:02.000000Z,2025-05-27T20:27:38.966643Z,1455,14,7
2025-05-27T20:20:03.000000Z,2025-05-27T20:27:42.376264Z,1455,14,7
2025-05-27T20:20:04.000000Z,2025-05-27T20:27:47.134075Z,1455,14,7
2025-05-27T20:20:04.010000Z,2025-05-27T20:27:47.234139Z,1469,15,7
2025-05-27T20:20:04.020000Z,2025-05-27T20:27:49.964977Z,1469,15,7
2025-05-27T20:20:05.000000Z,2025-05-27T20:27:54.031913Z,1469,15,7
2025-05-27T20:20:06.000000Z,2025-05-27T20:27:57.154587Z,1469,15,7
2025-05-27T20:20:07.000000Z,2025-05-27T20:28:00.923533Z,1469,15,7
2025-05-27T20:20:08.000000Z,2025-05-27T20:28:01.735429Z,1469,15,7
2025-05-27T20:20:09.000000Z,2025-05-27T20:28:07.538989Z,1469,15,7
2025-05-27T20:20:10.000000Z,2025-05-27T20:28:08.323622Z,1469,15,7
2025-05-27T20:20:11.000000Z,2025-05-27T20:28:12.090415Z,1469,15,7
2025-05-27T20:20:12.000000Z,2025-05-27T20:28:15.893690Z,1469,15,7
2025-05-27T20:20:12.010000Z,2025-05-27T20:28:16.742607Z,1483,15,7
2025-05-27T20:20:13.000000Z,2025-05-27T20:28:22.303681Z,1483,15,7
2025-05-27T20:20:14.000000Z,2025-05-27T20:28:26.072987Z,1483,15,7
2025-05-27T20:20:15.000000Z,2025-05-27T20:28:26.996978Z,1483,15,7
2025-05-27T20:20:16.000000Z,2025-05-27T20:28:30.795627Z,1483,15,7
2025-05-27T20:20:17.000000Z,2025-05-27T20:28:35.254166Z,1483,15,7
2025-05-27T20:20:18.000000Z,2025-05-27T20:28:40.115223Z,1483,15,7
2025-05-27T20:20:19.000000Z,2025-05-27T20:28:44.674321Z,1483,15,7
2025-05-27T20:20:19.010000Z,2025-05-27T20:28:48.980481Z,1497,16,8
2025-05-27T20:20:19.020000Z,2025-05-27T20:28:49.762814Z,1497,16,8
2025-05-27T20:20:19.030000Z,2025-05-27T20:28:55.186030Z,1497,16,8
2025-05-27T20:20:20.000000Z,2025-05-27T20:29:00.532871Z,1497,16,8
2025-05-27T20:20:21.000000Z,2025-05-27T20:29:05.116336Z,1497,16,8
2025-05-27T20:20:22.000000Z,2025-05-27T20:29:11.643275Z,1497,16,8
2025-05-27T20:20:23.000000Z,2025-05-27T20:29:15.565418Z,1497,16,8
2025-05-27T20:20:24.000000Z,2025-05-27T20:29:19.444139Z,1497,16,8
2025-05-27T20:20:25.000000Z,2025-05-27T20:29:24.445000Z,1497,16,8
2025-05-27T20:20:26.000000Z,2025-05-27T20:29:25.457256Z,1497,16,8
2025-05-27T20:20:27.000000Z,2025-05-27T20:29:28.790458Z,1497,16,8
2025-05-27T20:20:27.010000Z,2025-05-27T20:29:32.469905Z,1511,17,8
2025-05-27T20:20:27.020000Z,2025-05-27T20:29:33.500873Z,1511,17,8
2025-05-27T20:20:28.000000Z,2025-05-27T20:29:39.042511Z,1511,17,8
2025-05-27T20:20:29.000000Z,2025-05-27T20:29:40.003712Z,1511,17,8
2025-05-27T20:20:30.000000Z,2025-05-27T20:29:45.400783Z,1511,17,8
2025-05-27T20:20:31.000000Z,2025-05-27T20:29:46.408512Z,1511,17,8
2025-05-27T20:20:32.000000Z,2025-05-27T20:29:46.933567Z,1511,17,8
2025-05-27T20:20:33.000000Z,2025-05-27T20:29:47.355382Z,1511,17,8
2025-05-27T20:20:34.000000Z,2025-05-27T20:29:47.835451Z,1511,17,8
2025-05-27T20:20:35.000000Z,2025-05-27T20:29:48.243081Z,1511,17,8
2025-05-27T20:20:35.010000Z,2025-05-27T20:29:48.644150Z,1525,18,8
2025-05-27T20:20:35.020000Z,2025-05-27T20:29:49.151582Z,1525,18,8
2025-05-27T20:20:36.000000Z,2025-05-27T20:29:49.559431Z,1525,18,8
2025-05-27T20:20:37.000000Z,2025-05-27T20:29:50.049271Z,1525,18,8
2025-05-27T20:20:38.000000Z,2025-05-27T20:29:53.503157Z,1525,18,8
2025-05-27T20:20:39.000000Z,2025-05-27T20:29:55.098192Z,1525,18,8
2025-05-27T20:20:40.000000Z,2025-05-27T20:29:55.617798Z,1525,18,8
2025-05-27T20:20:41.000000Z,2025-05-27T20:29:56.147505Z,1525,18,8
2025-05-27T20:20:42.000000Z,2025-05-27T20:29:56.450515Z,1525,18,8
2025-05-27T20:20:42.010000Z,2025-05-27T20:29:56.895752Z,1539,18,9
2025-05-27T20:20:42.020000Z,2025-05-27T20:29:57.243341Z,1539,18,9
2025-05-27T20:20:43.000000Z,2025-05-27T20:29:57.553221Z,1539,18,9
2025-05-27T20:20:44.000000Z,2025-05-27T20:29:57.958469Z,1539,18,9
2025-05-27T20:20:45.000000Z,2025-05-27T20:29:58.388601Z,1539,18,9
2025-05-27T20:20:46.000000Z,2025-05-27T20:29:58.843131Z,1539,18,9
2025-05-27T20:20:47.000000Z,2025-05-27T20:29:59.217467Z,1539,18,9
2025-05-27T20:20:48.000000Z,2025-05-27T20:29:59.554271Z,1539,18,9
2025-05-27T20:20:49.000000Z,2025-05-27T20:29:59.987797Z,1539,18,9
2025-05-27T20:20:50.000000Z,2025-05-27T20:30:00.372485Z,1539,18,9
2025-05-27T20:20:50.010000Z,2025-05-27T20:30:00.842926Z,1553,19,9
2025-05-27T20:20:50.020000Z,2025-05-27T20:30:01.202544Z,1553,19,9
2025-05-27T20:20:51.000000Z,2025-05-27T20:30:01.650759Z,1553,19,9
2025-05-27T20:20:52.000000Z,2025-05-27T20:30:01.996293Z,1553,19,9
2025-05-27T20:20:53.000000Z,2025-05-27T20:30:02.377301Z,1553,19,9
2025-05-27T20:20:54.000000Z,2025-05-27T20:30:02.843547Z,1553,19,9
2025-05-27T20:20:55.000000Z,2025-05-27T20:30:03.201245Z,1553,19,9
2025-05-27T20:20:56.000000Z,2025-05-27T20:30:03.773390Z,1553,19,9
2025-05-27T20:20:57.000000Z,2025-05-27T20:30:04.137668Z,1553,19,9
2025-05-27T20:20:57.010000Z,2025-05-27T20:30:06.863561Z,1567,20,9
2025-05-27T20:20:57.020000Z,2025-05-27T20:30:07.234248Z,1567,20,9
2025-05-27T20:20:58.000000Z,2025-05-27T20:30:07.597400Z,1567,20,9
2025-05-27T20:20:59.000000Z,2025-05-27T20:30:08.058654Z,1567,20,9
2025-05-27T20:21:00.000000Z,2025-05-27T20:30:08.406145Z,1567,20,9
2025-05-27T20:21:01.000000Z,2025-05-27T20:30:08.896928Z,1567,20,9
2025-05-27T20:21:02.000000Z,2025-05-27T20:30:09.252002Z,1567,20,9
2025-05-27T20:21:03.000000Z,2025-05-27T20:30:09.629664Z,1567,20,9
2025-05-27T20:21:04.000000Z,2025-05-27T20:30:10.078089Z,1567,20,9
2025-05-27T20:21:05.000000Z,2025-05-27T20:30:11.065302Z,1567,20,9
2025-05-27T20:21:05.010000Z,2025-05-27T20:30:11.424425Z,1581,21,9
2025-05-27T20:21:05.020000Z,2025-05-27T20:30:11.877571Z,1581,21,9
2025-05-27T20:21:06.000000Z,2025-05-27T20:30:12.266903Z,1581,21,9
2025-05-27T20:21:07.000000Z,2025-05-27T20:30:12.609251Z,1581,21,9
2025-05-27T20:21:08.000000Z,2025-05-27T20:30:13.106370Z,1581,21,9
2025-05-27T20:21:09.000000Z,2025-05-27T20:30:13.462596Z,1581,21,9
2025-05-27T20:21:10.000000Z,2025-05-27T20:30:13.939269Z,1581,21,9
2025-05-27T20:21:11.000000Z,2025-05-27T20:30:14.304401Z,1581,21,9
2025-05-27T20:21:12.000000Z,2025-05-27T20:30:14.635185Z,1581,21,9
2025-05-27T20:21:13.000000Z,2025-05-27T20:30:15.579516Z,1595,22,9
2025-05-27T20:21:13.010000Z,2025-05-27T20:30:16.036275Z,1595,22,9
2025-05-27T20:21:13.020000Z,2025-05-27T20:30:16.377531Z,1595,22,9
2025-05-27T20:21:14.000000Z,2025-05-27T20:30:16.832709Z,1595,22,9
2025-05-27T20:21:15.000000Z,2025-05-27T20:30:17.201130Z,1595,22,9
2025-05-27T20:21:16.000000Z,2025-05-27T20:30:17.571574Z,1595,22,9
2025-05-27T20:21:17.000000Z,2025-05-27T20:30:20.200048Z,1595,22,9
2025-05-27T20:21:18.000000Z,2025-05-27T20:30:20.518841Z,1595,22,9
2025-05-27T20:21:19.000000Z,2025-05-27T20:30:20.997436Z,1595,22,9
2025-05-27T20:21:20.000000Z,2025-05-27T20:30:21.377512Z,1595,22,9
2025-05-27T20:21:20.010000Z,2025-05-27T20:30:21.778779Z,1609,22,9
2025-05-27T20:21:21.000000Z,2025-05-27T20:30:22.160093Z,1609,22,9
2025-05-27T20:21:22.000000Z,2025-05-27T20:30:22.467649Z,1609,22,9
2025-05-27T20:21:23.000000Z,2025-05-27T20:30:22.948413Z,1609,22,9
2025-05-27T20:21:24.000000Z,2025-05-27T20:30:23.345954Z,1609,22,9
2025-05-27T20:21:25.000000Z,2025-05-27T20:30:23.694507Z,1609,22,9
2025-05-27T20:21:26.000000Z,2025-05-27T20:30:24.253852Z,1609,22,9
2025-05-27T20:21:27.000000Z,2025-05-27T20:30:24.603431Z,1609,22,9
2025-05-27T20:21:28.000000Z,2025-05-27T20:30:25.129164Z,1609,22,9
2025-05-27T20:21:28.010000Z,2025-05-27T20:30:25.520730Z,1623,23,10
2025-05-27T20:21:28.020000Z,2025-05-27T20:30:25.982681Z,1623,23,10
2025-05-27T20:21:28.030000Z,2025-05-27T20:30:26.385886Z,1623,23,10
2025-05-27T20:21:29.000000Z,2025-05-27T20:30:26.922845Z,1623,23,10
2025-05-27T20:21:30.000000Z,2025-05-27T20:30:27.310413Z,1623,23,10
2025-05-27T20:21:31.000000Z,2025-05-27T20:30:27.683717Z,1623,23,10
2025-05-27T20:21:32.000000Z,2025-05-27T20:30:28.572683Z,1623,23,10
2025-05-27T20:21:33.000000Z,2025-05-27T20:30:29.174348Z,1623,23,10
2025-05-27T20:21:34.000000Z,2025-05-27T20:30:29.544677Z,1623,23,10
2025-05-27T20:21:35.000000Z,2025-05-27T20:30:30.055712Z,1623,23,10
2025-05-27T20:21:35.010000Z,2025-05-27T20:30:33.924772Z,1637,24,10
2025-05-27T20:21:35.020000Z,2025-05-27T20:30:34.346179Z,1637,24,10
2025-05-27T20:21:36.000000Z,2025-05-27T20:30:34.826995Z,1637,24,10
2025-05-27T20:21:37.000000Z,2025-05-27T20:30:35.242485Z,1637,24,10
2025-05-27T20:21:38.000000Z,2025-05-27T20:30:35.570593Z,1637,24,10
2025-05-27T20:21:39.000000Z,2025-05-27T20:30:36.037092Z,1637,24,10
2025-05-27T20:21:40.000000Z,2025-05-27T20:30:36.399293Z,1637,24,10
2025-05-27T20:21:41.000000Z,2025-05-27T20:30:36.867403Z,1637,24,10
2025-05-27T20:21:42.000000Z,2025-05-27T20:30:37.277247Z,1637,24,10
2025-05-27T20:21:43.000000Z,2025-05-27T20:30:37.629197Z,1637,24,10
2025-05-27T20:21:43.010000Z,2025-05-27T20:30:38.142257Z,1651,25,10
2025-05-27T20:21:43.020000Z,2025-05-27T20:30:38.503450Z,1651,25,10
2025-05-27T20:21:44.000000Z,2025-05-27T20:30:39.026606Z,1651,25,10
2025-05-27T20:21:45.000000Z,2025-05-27T20:30:39.442733Z,1651,25,10
2025-05-27T20:21:46.000000Z,2025-05-27T20:30:39.941150Z,1651,25,10
2025-05-27T20:21:47.000000Z,2025-05-27T20:30:40.306823Z,1651,25,10
2025-05-27T20:21:48.000000Z,2025-05-27T20:30:40.789645Z,1651,25,10
2025-05-27T20:21:49.000000Z,2025-05-27T20:30:41.166224Z,1651,25,10
2025-05-27T20:21:50.000000Z,2025-05-27T20:30:41.555194Z,1651,25,10
2025-05-27T20:21:50.010000Z,2025-05-27T20:30:42.063423Z,1665,25,10
2025-05-27T20:21:51.000000Z,2025-05-27T20:30:42.457621Z,1665,25,10
2025-05-27T20:21:52.000000Z,2025-05-27T20:30:42.907962Z,1665,25,10
2025-05-27T20:21:53.000000Z,2025-05-27T20:30:43.313633Z,1665,25,10
2025-05-27T20:21:54.000000Z,2025-05-27T20:30:43.813172Z,1665,25,10
2025-05-27T20:21:55.000000Z,2025-05-27T20:30:47.838320Z,1665,25,10
2025-05-27T20:21:56.000000Z,2025-05-27T20:30:48.264340Z,1665,25,10
2025-05-27T20:21:57.000000Z,2025-05-27T20:30:48.591216Z,1665,25,10
2025-05-27T20:21:58.000000Z,2025-05-27T20:30:49.071210Z,1665,25,10
2025-05-27T20:21:58.010000Z,2025-05-27T20:30:49.468816Z,1679,26,10
2025-05-27T20:21:58.020000Z,2025-05-27T20:30:50.014401Z,1679,26,10
2025-05-27T20:21:59.000000Z,2025-05-27T20:30:50.395553Z,1679,26,10
2025-05-27T20:22:00.000000Z,2025-05-27T20:30:50.876763Z,1679,26,10
2025-05-27T20:22:01.000000Z,2025-05-27T20:30:51.290328Z,1679,26,10
2025-05-27T20:22:02.000000Z,2025-05-27T20:30:51.629676Z,1679,26,10
2025-05-27T20:22:03.000000Z,2025-05-27T20:30:52.145701Z,1679,26,10
2025-05-27T20:22:04.000000Z,2025-05-27T20:30:52.489064Z,1679,26,10
2025-05-27T20:22:05.000000Z,2025-05-27T20:30:52.950146Z,1679,26,10
2025-05-27T20:22:06.000000Z,2025-05-27T20:30:53.328285Z,1679,26,10
2025-05-27T20:22:06.010000Z,2025-05-27T20:30:53.670890Z,1693,27,11
2025-05-27T20:22:06.020000Z,2025-05-27T20:30:54.169046Z,1693,27,11
2025-05-27T20:22:06.030000Z,2025-05-27T20:30:54.527033Z,1693,27,11
2025-05-27T20:22:07.000000Z,2025-05-27T20:30:55.117743Z,1693,27,11
2025-05-27T20:22:08.000000Z,2025-05-27T20:30:55.579459Z,1693,27,11
2025-05-27T20:22:09.000000Z,2025-05-27T20:30:56.068840Z,1693,27,11
2025-05-27T20:22:10.000000Z,2025-05-27T20:30:56.562126Z,1693,27,11
2025-05-27T20:22:11.000000Z,2025-05-27T20:30:56.946248Z,1693,27,11
2025-05-27T20:22:12.000000Z,2025-05-27T20:30:59.655272Z,1693,27,11
2025-05-27T20:22:13.000000Z,2025-05-27T20:31:00.275248Z,1693,27,11
2025-05-27T20:22:13.010000Z,2025-05-27T20:31:00.630859Z,1707,28,11
2025-05-27T20:22:13.020000Z,2025-05-27T20:31:01.362624Z,1707,28,11
2025-05-27T20:22:14.000000Z,2025-05-27T20:31:01.533959Z,1707,28,11
2025-05-27T20:22:15.000000Z,2025-05-27T20:31:02.445258Z,1707,28,11
2025-05-27T20:22:16.000000Z,2025-05-27T20:31:02.956478Z,1707,28,11
2025-05-27T20:22:17.000000Z,2025-05-27T20:31:03.367108Z,1707,28,11
2025-05-27T20:22:18.000000Z,2025-05-27T20:31:03.859639Z,1707,28,11
2025-05-27T20:22:19.000000Z,2025-05-27T20:31:04.678662Z,1707,28,11
2025-05-27T20:22:20.000000Z,2025-05-27T20:31:05.641617Z,1707,28,11
2025-05-27T20:22:21.000000Z,2025-05-27T20:31:06.929942Z,1721,28,11
2025-05-27T20:22:21.010000Z,2025-05-27T20:31:07.332929Z,1721,28,11
2025-05-27T20:22:22.000000Z,2025-05-27T20:31:07.823629Z,1721,28,11
2025-05-27T20:22:23.000000Z,2025-05-27T20:31:08.160763Z,1721,28,11
2025-05-27T20:22:24.000000Z,2025-05-27T20:31:08.538338Z,1721,28,11
2025-05-27T20:22:25.000000Z,2025-05-27T20:31:09.019200Z,1721,28,11
2025-05-27T20:22:26.000000Z,2025-05-27T20:31:09.369376Z,1721,28,11
2025-05-27T20:22:27.000000Z,2025-05-27T20:31:09.876236Z,1721,28,11
2025-05-27T20:22:28.000000Z,2025-05-27T20:31:10.310051Z,1721,28,11
2025-05-27T20:22:28.010000Z,2025-05-27T20:31:10.672141Z,1735,29,11
2025-05-27T20:22:28.020000Z,2025-05-27T20:31:11.170933Z,1735,29,11
2025-05-27T20:22:29.000000Z,2025-05-27T20:31:11.554163Z,1735,29,11
2025-05-27T20:22:30.000000Z,2025-05-27T20:31:12.025084Z,1735,29,11
2025-05-27T20:22:31.000000Z,2025-05-27T20:31:13.294626Z,1735,29,11
2025-05-27T20:22:32.000000Z,2025-05-27T20:31:13.648766Z,1735,29,11
2025-05-27T20:22:33.000000Z,2025-05-27T20:31:17.952458Z,1735,29,11
2025-05-27T20:22:34.000000Z,2025-05-27T20:31:18.270696Z,1735,29,11
2025-05-27T20:22:35.000000Z,2025-05-27T20:31:18.634009Z,1735,29,11
2025-05-27T20:22:36.000000Z,2025-05-27T20:31:18.982940Z,1735,29,11
2025-05-27T20:22:36.010000Z,2025-05-27T20:31:19.313027Z,1749,30,12
2025-05-27T20:22:36.020000Z,2025-05-27T20:31:19.677376Z,1749,30,12
2025-05-27T20:22:36.030000Z,2025-05-27T20:31:20.041334Z,1749,30,12
2025-05-27T20:22:37.000000Z,2025-05-27T20:31:20.405519Z,1749,30,12
2025-05-27T20:22:38.000000Z,2025-05-27T20:31:20.784114Z,1749,30,12
2025-05-27T20:22:39.000000Z,2025-05-27T20:31:21.175882Z,1749,30,12
2025-05-27T20:22:40.000000Z,2025-05-27T20:31:21.534098Z,1749,30,12
2025-05-27T20:22:41.000000Z,2025-05-27T20:31:21.926328Z,1749,30,12
2025-05-27T20:22:42.000000Z,2025-05-27T20:31:22.321636Z,1749,30,12
2025-05-27T20:22:43.000000Z,2025-05-27T20:31:22.814476Z,1749,30,12
2025-05-27T20:22:44.000000Z,2025-05-27T20:31:24.264522Z,1763,31,12
2025-05-27T20:22:44.010000Z,2025-05-27T20:31:24.681545Z,1763,31,12
2025-05-27T20:22:44.020000Z,2025-05-27T20:31:25.123538Z,1763,31,12
2025-05-27T20:22:45.000000Z,2025-05-27T20:31:25.546308Z,1763,31,12
2025-05-27T20:22:46.000000Z,2025-05-27T20:31:25.961069Z,1763,31,12
2025-05-27T20:22:47.000000Z,2025-05-27T20:31:26.356195Z,1763,31,12
2025-05-27T20:22:48.000000Z,2025-05-27T20:31:26.778478Z,1763,31,12
2025-05-27T20:22:49.000000Z,2025-05-27T20:31:27.204592Z,1763,31,12
2025-05-27T20:22:50.000000Z,2025-05-27T20:31:28.121004Z,1763,31,12
2025-05-27T20:22:51.000000Z,2025-05-27T20:31:28.532375Z,1763,31,12
2025-05-27T20:22:51.010000Z,2025-05-27T20:31:28.935309Z,1777,32,12
2025-05-27T20:22:51.020000Z,2025-05-27T20:31:29.310210Z,1777,32,12
2025-05-27T20:22:52.000000Z,2025-05-27T20:31:29.744134Z,1777,32,12
2025-05-27T20:22:53.000000Z,2025-05-27T20:31:30.108606Z,1777,32,12
2025-05-27T20:22:54.000000Z,2025-05-27T20:31:30.489314Z,1777,32,12
2025-05-27T20:22:55.000000Z,2025-05-27T20:31:30.883038Z,1777,32,12
2025-05-27T20:22:56.000000Z,2025-05-27T20:31:31.315979Z,1777,32,12
2025-05-27T20:22:57.000000Z,2025-05-27T20:31:31.701722Z,1777,32,12
2025-05-27T20:22:58.000000Z,2025-05-27T20:31:32.061532Z,1777,32,12
2025-05-27T20:22:59.000000Z,2025-05-27T20:31:32.457177Z,1777,32,12
2025-05-27T20:22:59.010000Z,2025-05-27T20:31:32.963965Z,1791,32,12
2025-05-27T20:23:00.000000Z,2025-05-27T20:31:33.330974Z,1791,32,12
2025-05-27T20:23:01.000000Z,2025-05-27T20:31:33.741886Z,1791,32,12
2025-05-27T20:23:02.000000Z,2025-05-27T20:31:34.111361Z,1791,32,12
2025-05-27T20:23:03.000000Z,2025-05-27T20:31:34.511142Z,1791,32,12
2025-05-27T20:23:04.000000Z,2025-05-27T20:31:34.904186Z,1791,32,12
2025-05-27T20:23:05.000000Z,2025-05-27T20:31:35.312526Z,1791,32,12
2025-05-27T20:23:06.000000Z,2025-05-27T20:31:35.662501Z,1791,32,12
2025-05-27T20:23:06.010000Z,2025-05-27T20:31:36.064991Z,1805,33,12
2025-05-27T20:23:06.020000Z,2025-05-27T20:31:36.411060Z,1805,33,12
2025-05-27T20:23:07.000000Z,2025-05-27T20:31:36.813151Z,1805,33,12
2025-05-27T20:23:08.000000Z,2025-05-27T20:31:37.183293Z,1805,33,12
2025-05-27T20:23:09.000000Z,2025-05-27T20:31:37.582555Z,1805,33,12
2025-05-27T20:23:10.000000Z,2025-05-27T20:31:38.285253Z,1805,33,12
2025-05-27T20:23:11.000000Z,2025-05-27T20:31:38.510719Z,1805,33,12
2025-05-27T20:23:12.000000Z,2025-05-27T20:31:38.831094Z,1805,33,12
2025-05-27T20:23:13.000000Z,2025-05-27T20:31:39.241243Z,1805,33,12
2025-05-27T20:23:14.000000Z,2025-05-27T20:31:39.620436Z,1805,33,12
2025-05-27T20:23:14.010000Z,2025-05-27T20:31:40.049933Z,1819,34,13
2025-05-27T20:23:14.020000Z,2025-05-27T20:31:40.410546Z,1819,34,13
2025-05-27T20:23:14.030000Z,2025-05-27T20:31:40.823942Z,1819,34,13
2025-05-27T20:23:15.000000Z,2025-05-27T20:31:41.205912Z,1819,34,13
2025-05-27T20:23:16.000000Z,2025-05-27T20:31:41.607813Z,1819,34,13
2025-05-27T20:23:17.000000Z,2025-05-27T20:31:42.041080Z,1819,34,13
2025-05-27T20:23:18.000000Z,2025-05-27T20:31:42.409709Z,1819,34,13
2025-05-27T20:23:19.000000Z,2025-05-27T20:31:42.820760Z,1819,34,13
2025-05-27T20:23:20.000000Z,2025-05-27T20:31:43.308488Z,1819,34,13
2025-05-27T20:23:21.000000Z,2025-05-27T20:31:43.670752Z,1819,34,13
2025-05-27T20:23:21.010000Z,2025-05-27T20:31:44.079785Z,1833,35,13
2025-05-27T20:23:21.020000Z,2025-05-27T20:31:44.449446Z,1833,35,13
2025-05-27T20:23:22.000000Z,2025-05-27T20:31:44.846703Z,1833,35,13
2025-05-27T20:23:23.000000Z,2025-05-27T20:31:45.199250Z,1833,35,13
2025-05-27T20:23:24.000000Z,2025-05-27T20:31:45.579523Z,1833,35,13
2025-05-27T20:23:25.000000Z,2025-05-27T20:31:45.947503Z,1833,35,13
2025-05-27T20:23:26.000000Z,2025-05-27T20:31:46.308305Z,1833,35,13
2025-05-27T20:23:27.000000Z,2025-05-27T20:31:46.658445Z,1833,35,13
2025-05-27T20:23:28.000000Z,2025-05-27T20:31:47.064087Z,1833,35,13
2025-05-27T20:23:29.000000Z,2025-05-27T20:31:47.432239Z,1833,35,13
2025-05-27T20:23:29.010000Z,2025-05-27T20:31:47.834246Z,1847,36,13
2025-05-27T20:23:29.020000Z,2025-05-27T20:31:48.728386Z,1847,36,13
2025-05-27T20:23:30.000000Z,2025-05-27T20:31:49.117862Z,1847,36,13
2025-05-27T20:23:31.000000Z,2025-05-27T20:31:49.454864Z,1847,36,13
2025-05-27T20:23:32.000000Z,2025-05-27T20:31:49.825088Z,1847,36,13
2025-05-27T20:23:33.000000Z,2025-05-27T20:31:50.186244Z,1847,36,13
2025-05-27T20:23:34.000000Z,2025-05-27T20:31:50.576171Z,1847,36,13
2025-05-27T20:23:35.000000Z,2025-05-27T20:31:50.950359Z,1847,36,13
2025-05-27T20:23:36.000000Z,2025-05-27T20:31:51.320086Z,1847,36,13
2025-05-27T20:23:37.000000Z,2025-05-27T20:31:51.673870Z,1861,36,13
2025-05-27T20:23:37.010000Z,2025-05-27T20:31:52.068369Z,1861,36,13
2025-05-27T20:23:38.000000Z,2025-05-27T20:31:52.423537Z,1861,36,13
2025-05-27T20:23:39.000000Z,2025-05-27T20:31:52.810507Z,1861,36,13
2025-05-27T20:23:40.000000Z,2025-05-27T20:31:53.157779Z,1861,36,13
2025-05-27T20:23:41.000000Z,2025-05-27T20:31:53.601792Z,1861,36,13
2025-05-27T20:23:42.000000Z,2025-05-27T20:31:53.989477Z,1861,36,13
2025-05-27T20:23:43.000000Z,2025-05-27T20:31:54.358689Z,1861,36,13
2025-05-27T20:23:44.000000Z,2025-05-27T20:31:54.799258Z,1861,36,13
2025-05-27T20:23:44.010000Z,2025-05-27T20:31:55.251677Z,1875,37,14
2025-05-27T20:23:44.020000Z,2025-05-27T20:31:55.669944Z,1875,37,14
2025-05-27T20:23:44.030000Z,2025-05-27T20:31:56.194110Z,1875,37,14
2025-05-27T20:23:45.000000Z,2025-05-27T20:31:56.433872Z,1875,37,14
2025-05-27T20:23:46.000000Z,2025-05-27T20:31:56.831595Z,1875,37,14
2025-05-27T20:23:47.000000Z,2025-05-27T20:31:57.257636Z,1875,37,14
2025-05-27T20:23:48.000000Z,2025-05-27T20:31:57.622931Z,1875,37,14
2025-05-27T20:23:49.000000Z,2025-05-27T20:31:58.060699Z,1875,37,14
2025-05-27T20:23:50.000000Z,2025-05-27T20:31:58.502027Z,1875,37,14
2025-05-27T20:23:51.000000Z,2025-05-27T20:31:58.902769Z,1875,37,14
2025-05-27T20:23:52.000000Z,2025-05-27T20:31:59.308574Z,1875,37,14
2025-05-27T20:23:52.010000Z,2025-05-27T20:31:59.678297Z,1889,38,14
2025-05-27T20:23:52.020000Z,2025-05-27T20:32:00.092886Z,1889,38,14
2025-05-27T20:23:53.000000Z,2025-05-27T20:32:00.477915Z,1889,38,14
2025-05-27T20:23:54.000000Z,2025-05-27T20:32:00.861794Z,1889,38,14
2025-05-27T20:23:55.000000Z,2025-05-27T20:32:01.287131Z,1889,38,14
2025-05-27T20:23:56.000000Z,2025-05-27T20:32:01.650995Z,1889,38,14
2025-05-27T20:23:57.000000Z,2025-05-27T20:32:02.063997Z,1889,38,14
